RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.224042e-01	1.104912e-01
2	5.716501e-01	-6.094315e-01
3	1.255248e+00	1.204276e-01
4	7.411483e-01	-1.390377e-01
5	4.061698e-01	-4.220381e-01
6	1.959022e-01	-5.572694e-01
7	2.881177e-01	-4.631318e-01
8	3.826380e-01	-3.813338e-01
9	2.881184e-01	-4.631326e-01
10	3.346687e-01	-4.213987e-01
11	3.584891e-01	-4.011682e-01
12	3.826375e-01	-3.813332e-01
13	3.705215e-01	-3.911997e-01
14	3.584866e-01	-4.011652e-01
15	3.644980e-01	-3.961759e-01
16	3.584905e-01	-4.011711e-01
17	3.614895e-01	-3.986691e-01
18	3.629920e-01	-3.974232e-01
19	3.637416e-01	-3.968012e-01
20	3.622387e-01	-3.980523e-01
21	3.607353e-01	-3.993023e-01
22	3.614823e-01	-3.986770e-01
23	3.629861e-01	-3.974275e-01
24	3.599821e-01	-3.999261e-01
25	3.614819e-01	-3.986769e-01
26	3.622312e-01	-3.980545e-01
27	3.626026e-01	-3.977453e-01
28	3.618483e-01	-3.983727e-01
29	3.622196e-01	-3.980633e-01
30	3.623995e-01	-3.979126e-01
