RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	6.475341e-02	7.659575e-01	7.724328e+00
3	7.406518e-01	1.164955e-04	7.418168e-01
4	4.000814e-01	1.086023e-04	4.011674e-01
5	7.406536e-01	1.086028e-04	7.417396e-01
6	1.656595e-01	1.097951e-04	1.667575e-01
7	4.000818e-01	1.077163e-04	4.011590e-01
8	1.767800e-01	1.095440e-04	1.778755e-01
9	1.456373e-01	1.087685e-04	1.467250e-01
10	1.656590e-01	1.115726e-04	1.667747e-01
11	1.493590e-01	1.081815e-04	1.504408e-01
12	1.459138e-01	1.084128e-04	1.469980e-01
13	1.453753e-01	1.164131e-04	1.465394e-01
14	1.456365e-01	1.112057e-04	1.467485e-01
15	1.454055e-01	1.160817e-04	1.465663e-01
16	1.453668e-01	1.125282e-04	1.464921e-01
17	1.454034e-01	1.222306e-04	1.466257e-01
18	1.453826e-01	1.065498e-04	1.464481e-01
19	1.454089e-01	1.065491e-04	1.464744e-01
20	1.453957e-01	1.024504e-04	1.464202e-01
21	1.454104e-01	1.024584e-04	1.464350e-01
22	1.454011e-01	1.071476e-04	1.464726e-01
23	1.454191e-01	1.024414e-04	1.464435e-01
24	1.454386e-01	1.024410e-04	1.464630e-01
25	1.454270e-01	1.071485e-04	1.464985e-01
26	1.454497e-01	1.024415e-04	1.464741e-01
27	1.454740e-01	1.024586e-04	1.464985e-01
28	1.454600e-01	1.071494e-04	1.465315e-01
29	1.454875e-01	1.024591e-04	1.465120e-01
30	1.455164e-01	1.024587e-04	1.465410e-01
