RTO_iter	u1	u2
0	1.500000e+00	1.500000e+00
1	1.032154e+00	6.161900e-01
2	2.686976e-01	-2.966942e-02
3	-5.433335e-01	-6.132836e-01
4	-2.185625e-02	-4.365828e-01
5	4.582072e-01	-2.968003e-01
6	3.715024e-02	-5.664502e-01
7	2.581535e-01	-4.467287e-01
8	3.663594e-01	-3.815882e-01
9	2.722558e-01	-4.638654e-01
10	3.233641e-01	-4.269497e-01
11	3.722625e-01	-3.880242e-01
12	3.238236e-01	-4.275200e-01
13	3.486427e-01	-4.084857e-01
14	3.730239e-01	-3.889376e-01
15	3.486779e-01	-4.085295e-01
16	3.609615e-01	-3.988698e-01
17	3.670771e-01	-3.940051e-01
18	3.610619e-01	-3.989914e-01
19	3.641022e-01	-3.965386e-01
20	3.610964e-01	-3.990352e-01
21	3.626113e-01	-3.978042e-01
22	3.611076e-01	-3.990543e-01
23	3.618626e-01	-3.984387e-01
24	3.611081e-01	-3.990662e-01
25	3.614824e-01	-3.987604e-01
