RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.008270e+00	-6.018058e-02
2	-8.238780e-01	1.727681e-02
3	-6.369239e-01	8.832743e-02
4	-4.480653e-01	1.541487e-01
5	-2.515219e-01	1.911716e-01
6	-9.558581e-02	1.257609e-01
7	-6.288040e-02	4.779277e-02
8	-2.017830e-02	2.339282e-02
9	-1.375429e-03	-1.197211e-02
10	2.704813e-02	-4.264545e-02
11	5.201683e-02	-7.488751e-02
12	7.885934e-02	-1.060458e-01
13	1.053294e-01	-1.372606e-01
14	1.324488e-01	-1.679795e-01
15	1.597602e-01	-1.984413e-01
16	1.875112e-01	-2.284925e-01
17	2.155946e-01	-2.581826e-01
18	2.440919e-01	-2.874469e-01
19	2.729769e-01	-3.162861e-01
20	3.022876e-01	-3.446581e-01
21	3.320189e-01	-3.725482e-01
22	3.610482e-01	-3.975793e-01
23	3.719781e-01	-3.900417e-01
24	3.632967e-01	-3.969682e-01
25	3.708853e-01	-3.909470e-01
26	3.642761e-01	-3.962175e-01
27	3.700520e-01	-3.916329e-01
28	3.650221e-01	-3.956468e-01
29	3.694180e-01	-3.921507e-01
30	3.655849e-01	-3.952083e-01
