RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.214550e+00	5.010056e-02	1.715556e+00
3	9.831268e-01	1.194833e-04	9.843216e-01
4	5.967532e-01	1.136630e-04	5.978898e-01
5	3.261606e-01	1.136754e-04	3.272973e-01
6	1.759190e-01	1.136833e-04	1.770558e-01
7	1.517349e-01	1.115889e-04	1.528507e-01
8	1.759196e-01	1.115565e-04	1.770352e-01
9	1.476696e-01	1.071956e-04	1.487415e-01
10	1.517332e-01	1.162095e-04	1.528953e-01
11	1.456146e-01	1.086790e-04	1.467014e-01
12	1.476692e-01	1.081884e-04	1.487511e-01
13	1.456240e-01	1.157877e-04	1.467819e-01
14	1.453633e-01	1.161817e-04	1.465251e-01
15	1.456119e-01	1.164791e-04	1.467767e-01
16	1.454250e-01	1.129152e-04	1.465542e-01
17	1.453789e-01	1.125479e-04	1.465044e-01
18	1.454224e-01	1.205183e-04	1.466276e-01
19	1.453644e-01	1.129238e-04	1.464936e-01
20	1.456120e-01	1.164791e-04	1.467768e-01
21	1.454251e-01	1.129152e-04	1.465542e-01
22	1.453789e-01	1.125477e-04	1.465044e-01
23	1.453712e-01	1.024446e-04	1.463957e-01
24	1.453802e-01	1.090358e-04	1.464706e-01
25	1.454226e-01	1.205183e-04	1.466278e-01
26	1.453644e-01	1.129238e-04	1.464936e-01
27	1.456123e-01	1.164791e-04	1.467770e-01
28	1.454252e-01	1.129152e-04	1.465544e-01
29	1.453790e-01	1.125477e-04	1.465045e-01
30	1.453713e-01	1.024446e-04	1.463957e-01
