RTO_iter	cost	con	merit
1	2.250000e+00	-1.250000e+00	2.250000e+00
2	2.042868e+00	-1.245000e+00	2.042868e+00
3	1.658604e+00	-1.205000e+00	1.658604e+00
4	1.010076e+00	-1.005000e+00	1.010076e+00
5	5.215475e-01	-6.449999e-01	5.215475e-01
6	1.930194e-01	-1.249999e-01	1.930194e-01
7	1.453941e-01	1.082279e-04	1.464764e-01
8	1.453712e-01	1.081879e-04	1.464531e-01
9	1.453670e-01	1.081873e-04	1.464488e-01
10	1.453662e-01	1.081875e-04	1.464481e-01
11	1.453660e-01	1.081874e-04	1.464479e-01
12	1.453660e-01	1.081875e-04	1.464479e-01
13	1.453660e-01	1.081874e-04	1.464479e-01
14	1.453660e-01	1.081874e-04	1.464479e-01
15	1.453660e-01	1.081874e-04	1.464479e-01
16	1.453660e-01	1.081874e-04	1.464479e-01
17	1.453660e-01	1.081874e-04	1.464479e-01
18	1.453660e-01	1.081874e-04	1.464479e-01
19	1.453660e-01	1.081874e-04	1.464479e-01
20	1.453660e-01	1.081874e-04	1.464479e-01
21	1.453660e-01	1.081874e-04	1.464479e-01
22	1.453660e-01	1.081874e-04	1.464479e-01
23	1.453660e-01	1.081874e-04	1.464479e-01
24	1.453660e-01	1.081874e-04	1.464479e-01
25	1.453660e-01	1.081874e-04	1.464479e-01
26	1.453660e-01	1.081874e-04	1.464479e-01
27	1.453660e-01	1.081874e-04	1.464479e-01
28	1.453660e-01	1.081874e-04	1.464479e-01
29	1.453660e-01	1.081899e-04	1.464479e-01
30	1.453660e-01	1.081874e-04	1.464479e-01
