RTO_iter	u1	u2
0	1.100000e+00	1.000000e-01
1	1.040112e+00	1.991576e-02
2	8.625825e-01	-7.218827e-02
3	6.882977e-01	-1.702944e-01
4	5.202053e-01	-2.786686e-01
5	3.606986e-01	-3.993235e-01
6	5.202053e-01	-2.786686e-01
7	4.391063e-01	-3.372571e-01
8	3.995326e-01	-3.678286e-01
9	3.800157e-01	-3.834535e-01
10	3.703331e-01	-3.913589e-01
11	3.606996e-01	-3.993247e-01
12	3.655074e-01	-3.953319e-01
13	3.679181e-01	-3.933447e-01
14	3.691230e-01	-3.923523e-01
15	3.697254e-01	-3.918599e-01
16	3.691198e-01	-3.923634e-01
17	3.685118e-01	-3.928639e-01
18	3.679039e-01	-3.933647e-01
19	3.682006e-01	-3.931202e-01
20	3.683403e-01	-3.930008e-01
21	3.680294e-01	-3.932574e-01
22	3.677183e-01	-3.935138e-01
23	3.678599e-01	-3.933966e-01
24	3.675492e-01	-3.936534e-01
25	3.672382e-01	-3.939100e-01
26	3.673796e-01	-3.937926e-01
27	3.670691e-01	-3.940496e-01
28	3.667581e-01	-3.943061e-01
29	3.668995e-01	-3.941887e-01
30	3.665889e-01	-3.944457e-01
