RTO_iter	u1	u2
0	1.500000e+00	1.500000e+00
1	7.891839e-01	7.966221e-01
2	1.488427e-02	-8.775367e-01
3	3.993450e+00	-4.639993e-01
4	1.975788e+00	-4.840190e-01
5	9.493061e-01	-5.213684e-01
6	1.505624e-02	-8.768445e-01
7	4.494951e-01	-5.076196e-01
8	9.153893e-01	-3.261186e-01
9	2.029987e-01	-5.493269e-01
10	3.464664e-01	-4.368376e-01
11	4.301961e-01	-3.440242e-01
12	3.331037e-01	-4.227520e-01
13	4.301948e-01	-3.440226e-01
14	3.810306e-01	-3.826364e-01
15	3.331051e-01	-4.227537e-01
16	3.569016e-01	-4.024949e-01
17	3.810302e-01	-3.826359e-01
18	3.689256e-01	-3.925163e-01
19	3.569016e-01	-4.024948e-01
20	3.628992e-01	-3.974888e-01
21	3.659073e-01	-3.949978e-01
22	3.598968e-01	-3.999889e-01
23	3.628982e-01	-3.974898e-01
24	3.644057e-01	-3.962500e-01
25	3.659119e-01	-3.950048e-01
26	3.628974e-01	-3.974903e-01
27	3.689213e-01	-3.925152e-01
28	3.568996e-01	-4.024964e-01
29	3.628972e-01	-3.974904e-01
30	3.659054e-01	-3.949994e-01
