RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.214550e+00	5.010056e-02	1.715556e+00
3	9.831268e-01	1.194756e-04	9.843215e-01
4	5.967532e-01	1.134444e-04	5.978876e-01
5	3.261606e-01	1.136503e-04	3.272971e-01
6	1.759190e-01	1.136724e-04	1.770557e-01
7	1.517349e-01	1.115822e-04	1.528507e-01
8	1.759196e-01	1.115884e-04	1.770355e-01
9	1.476647e-01	1.219075e-04	1.488837e-01
10	1.517332e-01	1.162049e-04	1.528952e-01
11	1.456147e-01	1.085609e-04	1.467003e-01
12	1.476692e-01	1.081908e-04	1.487511e-01
13	1.456240e-01	1.157182e-04	1.467812e-01
14	1.453651e-01	1.109044e-04	1.464742e-01
15	1.456119e-01	1.164781e-04	1.467767e-01
16	1.454250e-01	1.129145e-04	1.465542e-01
17	1.453789e-01	1.125470e-04	1.465044e-01
18	1.453696e-01	1.072823e-04	1.464424e-01
19	1.453805e-01	1.081607e-04	1.464621e-01
20	1.453744e-01	1.067953e-04	1.464423e-01
21	1.453716e-01	1.076232e-04	1.464478e-01
22	1.453701e-01	1.090506e-04	1.464606e-01
23	1.453730e-01	1.076187e-04	1.464491e-01
24	1.453759e-01	1.076096e-04	1.464520e-01
25	1.453740e-01	1.090604e-04	1.464646e-01
26	1.453777e-01	1.076195e-04	1.464539e-01
27	1.453815e-01	1.076104e-04	1.464576e-01
28	1.453792e-01	1.090623e-04	1.464698e-01
29	1.453838e-01	1.076203e-04	1.464600e-01
30	1.453883e-01	1.076112e-04	1.464644e-01
