RTO_iter	cost	con	merit
1	1.330000e+00	1.100000e-01	2.430000e+00
2	1.685589e-01	1.090615e-04	1.696495e-01
3	1.309419e+00	-7.759157e-01	1.309419e+00
4	4.250089e-01	-2.509434e-01	4.250089e-01
5	1.732164e-01	1.098557e-04	1.743150e-01
6	1.454267e-01	1.199961e-04	1.466267e-01
7	1.685579e-01	1.115789e-04	1.696737e-01
8	1.505365e-01	1.094787e-04	1.516313e-01
9	1.463821e-01	1.085513e-04	1.474676e-01
10	1.455067e-01	1.108929e-04	1.466157e-01
11	1.454297e-01	1.112051e-04	1.465418e-01
12	1.455066e-01	1.112069e-04	1.466187e-01
13	1.453670e-01	1.160899e-04	1.465279e-01
14	1.455048e-01	1.164793e-04	1.466696e-01
15	1.454123e-01	1.125293e-04	1.465376e-01
16	1.453861e-01	1.065503e-04	1.464516e-01
17	1.454144e-01	1.065496e-04	1.464799e-01
18	1.454002e-01	1.024509e-04	1.464247e-01
19	1.454160e-01	1.024414e-04	1.464404e-01
20	1.454062e-01	1.071482e-04	1.464776e-01
21	1.453935e-01	1.024508e-04	1.464181e-01
22	1.454236e-01	1.065496e-04	1.464891e-01
23	1.453735e-01	1.055158e-04	1.464287e-01
24	1.455204e-01	1.164794e-04	1.466852e-01
25	1.454199e-01	1.112051e-04	1.465319e-01
26	1.455223e-01	1.112069e-04	1.466343e-01
27	1.453699e-01	1.160898e-04	1.465308e-01
28	1.453704e-01	1.125287e-04	1.464957e-01
29	1.453678e-01	1.222309e-04	1.465901e-01
30	1.455205e-01	1.164793e-04	1.466853e-01
