RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.090431e+00	1.848909e+00	1.957952e+01
3	6.840195e-01	1.725975e+00	1.794377e+01
4	1.580631e-01	1.477404e+00	1.493211e+01
5	7.459065e-03	1.213619e+00	1.214365e+01
6	3.073772e-03	9.366862e-01	9.369936e+00
7	1.131711e-02	6.884905e-01	6.896222e+00
8	3.733665e-02	4.553546e-01	4.590882e+00
9	7.692851e-02	2.414427e-01	2.491356e+00
10	1.311301e-01	4.296685e-02	5.607987e-01
11	1.453652e-01	1.125297e-04	1.464905e-01
12	1.453642e-01	1.136975e-04	1.465012e-01
13	1.453634e-01	1.162232e-04	1.465256e-01
14	1.453658e-01	1.090820e-04	1.464566e-01
15	1.453649e-01	1.115086e-04	1.464800e-01
16	1.453660e-01	1.081892e-04	1.464479e-01
17	1.453649e-01	1.115087e-04	1.464800e-01
18	1.453660e-01	1.081897e-04	1.464479e-01
19	1.453660e-01	1.081892e-04	1.464479e-01
20	1.453660e-01	1.081889e-04	1.464479e-01
21	1.453660e-01	1.081885e-04	1.464479e-01
22	1.453651e-01	1.109238e-04	1.464743e-01
23	1.453618e-01	1.205290e-04	1.465670e-01
24	1.453618e-01	1.205103e-04	1.465669e-01
25	1.453660e-01	1.080976e-04	1.464470e-01
26	1.453660e-01	1.080976e-04	1.464470e-01
27	1.453664e-01	1.069276e-04	1.464357e-01
28	1.453660e-01	1.080973e-04	1.464470e-01
29	1.453680e-01	1.024288e-04	1.463923e-01
30	1.453660e-01	1.080963e-04	1.464470e-01
