RTO_iter	u1	u2
0	-1.100000e+00	-1.000000e-01
1	-1.448591e-01	-3.961519e-01
2	4.755549e-01	-3.103160e-01
3	3.242909e-01	-4.304401e-01
4	3.878240e-01	-3.771561e-01
5	3.601127e-01	-3.998165e-01
6	3.719929e-01	-3.899997e-01
7	3.668629e-01	-3.942191e-01
8	3.690711e-01	-3.923993e-01
9	3.681193e-01	-3.931830e-01
10	3.685293e-01	-3.928453e-01
11	3.683526e-01	-3.929908e-01
12	3.684287e-01	-3.929281e-01
13	3.683959e-01	-3.929551e-01
14	3.684101e-01	-3.929435e-01
15	3.684040e-01	-3.929485e-01
16	3.684066e-01	-3.929463e-01
17	3.684055e-01	-3.929473e-01
18	3.684060e-01	-3.929469e-01
19	3.684058e-01	-3.929470e-01
20	3.684059e-01	-3.929470e-01
21	3.684058e-01	-3.929470e-01
22	3.684058e-01	-3.929470e-01
23	3.684058e-01	-3.929470e-01
24	3.684058e-01	-3.929470e-01
25	3.684058e-01	-3.929470e-01
26	3.684058e-01	-3.929470e-01
27	3.684054e-01	-3.929466e-01
28	3.684058e-01	-3.929470e-01
29	3.684058e-01	-3.929470e-01
30	3.684058e-01	-3.929470e-01
