RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	1.090431e+00	1.848909e+00	1.957952e+01
3	6.840195e-01	1.725975e+00	1.794376e+01
4	1.580631e-01	1.477404e+00	1.493211e+01
5	7.459069e-03	1.213619e+00	1.214365e+01
6	1.522723e-01	6.955450e-01	7.107723e+00
7	3.663269e-02	4.936106e-01	4.972739e+00
8	2.475832e-01	2.692638e-01	2.940221e+00
9	1.148438e-01	1.048951e-01	1.163795e+00
10	3.595409e-01	1.158107e-04	3.606990e-01
11	1.483933e-01	1.104648e-04	1.494979e-01
12	3.595418e-01	1.136983e-04	3.606788e-01
13	1.860069e-01	1.094799e-04	1.871017e-01
14	1.506498e-01	1.196937e-04	1.518467e-01
15	1.454409e-01	1.107165e-04	1.465481e-01
16	1.506524e-01	1.081896e-04	1.517343e-01
17	1.470196e-01	1.104225e-04	1.481238e-01
18	1.459736e-01	1.128506e-04	1.471021e-01
19	1.456404e-01	1.205088e-04	1.468455e-01
20	1.453637e-01	1.164884e-04	1.465286e-01
21	1.456430e-01	1.129191e-04	1.467722e-01
22	1.454376e-01	1.205086e-04	1.466427e-01
23	1.453886e-01	1.071946e-04	1.464606e-01
24	1.454422e-01	1.072887e-04	1.465151e-01
25	1.454116e-01	1.069025e-04	1.464806e-01
26	1.453991e-01	1.073337e-04	1.464724e-01
27	1.453932e-01	1.086322e-04	1.464796e-01
28	1.454052e-01	1.073406e-04	1.464786e-01
29	1.454204e-01	1.025703e-04	1.464461e-01
30	1.454344e-01	1.072964e-04	1.465073e-01
