RTO_iter	u1	u2
0	3.500000e+00	5.000000e-01
1	2.642910e+00	-1.516604e-02
2	1.747621e+00	-4.606529e-01
3	7.839259e-01	-7.276577e-01
4	-1.732237e-01	-1.017252e+00
5	3.853190e-01	-4.258091e-01
6	6.461347e-01	7.763762e-04
7	5.276098e-01	-2.202530e-01
8	4.456308e-01	-3.163217e-01
9	3.975504e-01	-3.645176e-01
10	3.655408e-01	-4.016142e-01
11	3.139305e-01	-4.368652e-01
12	3.385829e-01	-4.174206e-01
13	3.739308e-01	-3.884326e-01
14	3.577325e-01	-4.018878e-01
15	3.630333e-01	-3.986173e-01
16	3.564667e-01	-4.028508e-01
17	3.595336e-01	-4.003548e-01
18	3.611272e-01	-3.990538e-01
19	3.621298e-01	-3.982339e-01
20	3.606122e-01	-3.994670e-01
21	3.613669e-01	-3.988511e-01
22	3.617412e-01	-3.985454e-01
23	3.619229e-01	-3.983970e-01
24	3.620050e-01	-3.983298e-01
25	3.620365e-01	-3.983041e-01
