RTO_iter	cost	con	merit
1	1.330000e+00	1.910000e+00	2.043000e+01
2	4.654705e-02	1.711545e+00	1.716199e+01
3	5.482861e-01	6.474081e-02	1.195694e+00
4	5.344775e-01	1.200297e-04	5.356778e-01
5	5.917970e-01	1.136829e-04	5.929339e-01
6	1.453730e-01	1.076048e-04	1.464491e-01
7	5.344782e-01	1.161982e-04	5.356402e-01
8	2.435995e-01	1.102718e-04	2.447022e-01
9	1.719525e-01	1.115346e-04	1.730679e-01
10	1.521896e-01	1.153971e-04	1.533436e-01
11	1.471761e-01	1.124228e-04	1.483003e-01
12	1.458713e-01	1.205179e-04	1.470764e-01
13	1.455242e-01	1.090979e-04	1.466152e-01
14	1.454242e-01	1.070301e-04	1.464945e-01
15	1.453923e-01	1.076354e-04	1.464686e-01
16	1.453806e-01	1.090241e-04	1.464709e-01
17	1.453758e-01	1.104532e-04	1.464803e-01
18	1.453859e-01	1.091304e-04	1.464772e-01
19	1.453988e-01	1.091014e-04	1.464898e-01
20	1.453916e-01	1.104942e-04	1.464965e-01
21	1.454065e-01	1.091520e-04	1.464980e-01
22	1.453985e-01	1.106007e-04	1.465045e-01
23	1.453949e-01	1.112648e-04	1.465075e-01
24	1.454025e-01	1.106057e-04	1.465085e-01
25	1.453987e-01	1.113009e-04	1.465117e-01
26	1.453970e-01	1.115400e-04	1.465124e-01
27	1.454037e-01	1.037117e-04	1.464408e-01
28	1.454095e-01	1.102894e-04	1.465124e-01
29	1.454281e-01	1.091015e-04	1.465191e-01
30	1.454182e-01	1.105965e-04	1.465242e-01
